date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,daily_confirmed_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,cum_confirmed_cases_imputed,cum_hospitalized,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,business_closure,no_gathering,no_gathering_size,school_closure_popwt,l_cum_hospitalized,D_l_cum_hospitalized,testing_change_fra_15mar2020,p_fra_1,no_gathering_5000,no_gathering_1000,no_gathering_100,p_fra_2,p_fra_3
2020-03-11,AuvergneRhôneAlpes,FRA,264,NA,NA,NA,NA,NA,NA,8032377,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,AuvergneRhôneAlpes,0,NA,53,3.970292,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.15100683,-0.1710217,0.1852439,FRA,0.6029961,264,66,0,0,0,0,0,0,0.5,0.5,0,1,1000,0.1031332,4.189655,0.219363,0,0,1,1,0,1,1
2020-03-12,AuvergneRhôneAlpes,FRA,329,NA,NA,NA,NA,NA,NA,8032377,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,AuvergneRhôneAlpes,0,NA,65,4.174387,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.28037811,-0.1710217,-0.08428533,FRA,0.2040956,329,93,0,0,0,0,0,0,0.5,0.5,0,1,1000,0.1031332,4.532599,0.3429446,0,0,1,1,0,1,1
2020-03-13,AuvergneRhôneAlpes,FRA,416,NA,NA,NA,NA,NA,NA,8032377,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,AuvergneRhôneAlpes,0,NA,87,4.465908,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.10234359,-0.1710217,-0.05940533,FRA,0.2915206,416,130,0,0,0,0,0,0,0.5,0.5,0,1,100,0.1031332,4.867535,0.3349352,0,0,1,1,1,1,1
2020-03-15,AuvergneRhôneAlpes,FRA,523,NA,NA,NA,NA,NA,NA,8032377,NA,NA,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,AuvergneRhôneAlpes,0,NA,69,4.234107,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.52928779,-0.1710217,0.19205237,FRA,0.5965204,523,199,0,0,0,0,0,0,0.5,0.5,1,1,100,0.1031332,5.293305,0.1575065,1,1,1,1,1,1,1
2020-03-16,AuvergneRhôneAlpes,FRA,618,NA,NA,NA,NA,NA,NA,8032377,NA,NA,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,AuvergneRhôneAlpes,0,NA,95,4.553877,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.12922305,-0.1710217,-0.13628425,FRA,0.3197703,618,245,0,0,0,0,0,0,0.5,0.5,1,1,100,1,5.501258,0.2079535,0,1,1,1,1,1,1
2020-03-18,AuvergneRhôneAlpes,FRA,858,NA,NA,NA,NA,NA,NA,8032377,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,AuvergneRhôneAlpes,0,NA,148,4.997212,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.03150868,-0.1710217,0.1852439,FRA,0.4754238,858,364,1,0.33,0.33,0,1,1,1,1,1,1,2,1,5.897154,0.1703062,0,1,1,1,1,1,1
2020-03-19,AuvergneRhôneAlpes,FRA,1014,NA,NA,NA,NA,NA,NA,8032377,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,AuvergneRhôneAlpes,0,NA,156,5.049856,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.18475948,-0.1710217,-0.08428533,FRA,0.0526438,1014,446,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.100319,0.2031651,0,1,1,1,1,1,1
2020-03-21,AuvergneRhôneAlpes,FRA,1266,NA,NA,NA,NA,NA,NA,8032377,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,AuvergneRhôneAlpes,0,NA,165,5.105946,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.45602045,-0.1710217,-0.1376715,FRA,0.6400375,1266,668,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.504288,0.1710086,0,1,1,1,1,1,1
2020-03-22,AuvergneRhôneAlpes,FRA,1431,NA,NA,NA,NA,NA,NA,8032377,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,AuvergneRhôneAlpes,0,NA,165,5.105946,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.51374096,-0.1710217,0.19205237,FRA,0,1431,788,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.669498,0.1652098,0,1,1,1,1,1,1
2020-03-23,AuvergneRhôneAlpes,FRA,1730,NA,NA,NA,NA,NA,NA,8032377,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,AuvergneRhôneAlpes,0,NA,299,5.700444,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.35806256,-0.1710217,-0.13628425,FRA,0.5944982,1730,1008,1,1,1,0,1,1,1,1,1,1,2,1,6.915723,0.2462254,0,1,1,1,1,1,1
2020-03-25,AuvergneRhôneAlpes,FRA,2093,NA,NA,NA,NA,NA,NA,8032377,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,AuvergneRhôneAlpes,0,NA,236,5.463832,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.0616809,-0.1710217,0.1852439,FRA,0.6196446,2093,1466,1,1,1,0,1,1,1,1,1,1,2,1,7.290293,0.1763368,0,1,1,1,1,1,1
2020-03-05,BourgogneFrancheComté,FRA,39,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,BourgogneFrancheComté,0,NA,23,3.135494,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,1.0776777,0.13689597,-0.08428533,FRA,2.036882,39,52,0,0,0,0,0,0,0,0,0,1,5000,0,3.951244,0.2623641,0,0,1,0,0,0,0
2020-03-06,BourgogneFrancheComté,FRA,78,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,BourgogneFrancheComté,0,NA,39,3.663562,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.45601691,0.13689597,-0.05940533,FRA,0.5280674,78,65,0,0,0,0,0,0,0,0,0,1,5000,0,4.174387,0.2231438,0,0,1,0,0,0,0
2020-03-07,BourgogneFrancheComté,FRA,129,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,BourgogneFrancheComté,0,NA,51,3.931826,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.63755403,0.13689597,-0.1376715,FRA,0.2682641,129,80,0,0,0,0,0,0,0,0,0,1,5000,0,4.382027,0.2076392,0,0,1,0,0,0,0
2020-03-10,BourgogneFrancheComté,FRA,146,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,BourgogneFrancheComté,0,NA,27,3.295837,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.46335319,0.13689597,-0.04142641,FRA,1.349927,146,141,0,0,0,0,0,0,0,0,0,1,1000,0,4.94876,0.2213721,0,0,1,1,0,1,0
2020-03-12,BourgogneFrancheComté,FRA,219,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,BourgogneFrancheComté,0,NA,64,4.158883,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,1.1756885,0.13689597,-0.08428533,FRA,1.961658,219,191,0,0,0,0,0,0,0.5,0.5,0,1,1000,0,5.252274,0.1960278,0,0,1,1,0,1,0
2020-03-14,BourgogneFrancheComté,FRA,339,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,BourgogneFrancheComté,0,NA,67,4.204693,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.38269326,0.13689597,-0.1376715,FRA,0.234401,339,264,0,0,0,0,0,0,0.5,0.5,0,1,100,0,5.575949,0.1163635,0,0,1,1,1,1,0
2020-03-15,BourgogneFrancheComté,FRA,412,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,BourgogneFrancheComté,0,NA,73,4.29046,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.28296208,0.13689597,0.19205237,FRA,0.0857668,412,292,0,0,0,0,0,0,0.5,0.5,1,1,100,0,5.676754,0.1008048,1,1,1,1,1,1,0
2020-03-16,BourgogneFrancheComté,FRA,507,NA,NA,NA,NA,NA,NA,2783039,NA,NA,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,BourgogneFrancheComté,0,NA,95,4.553877,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.49349381,0.13689597,-0.13628425,FRA,0.2634172,507,330,0,0,0,0,0,0,0.5,0.5,1,1,100,1,5.799093,0.1223388,0,1,1,1,1,1,1
2020-03-18,BourgogneFrancheComté,FRA,593,NA,NA,NA,NA,NA,NA,2783039,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,BourgogneFrancheComté,0,NA,44,3.78419,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.76833017,0.13689597,0.1852439,FRA,0.04652,593,449,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.107023,0.1563802,0,1,1,1,1,1,1
2020-03-19,BourgogneFrancheComté,FRA,696,NA,NA,NA,NA,NA,NA,2783039,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,BourgogneFrancheComté,0,NA,103,4.634729,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.30521828,0.13689597,-0.08428533,FRA,0.8505392,696,515,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.244167,0.1371441,0,1,1,1,1,1,1
2020-03-21,BourgogneFrancheComté,FRA,903,NA,NA,NA,NA,NA,NA,2783039,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,BourgogneFrancheComté,0,NA,133,4.890349,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.09434892,0.13689597,-0.1376715,FRA,0.5862837,903,681,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.523562,0.1068301,0,1,1,1,1,1,1
2020-03-22,BourgogneFrancheComté,FRA,1178,NA,NA,NA,NA,NA,NA,2783039,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,BourgogneFrancheComté,0,NA,275,5.616771,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.09523632,0.13689597,0.19205237,FRA,0.7264223,1178,762,1,0.33,0.33,0,1,1,1,1,1,1,2,1,6.635947,0.1123843,0,1,1,1,1,1,1
2020-03-05,Bretagne,FRA,29,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Bretagne,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.18436074,-0.00150335,-0.08428533,FRA,0.4054651,29,1,0,0,0,0.2261917,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,0
2020-03-07,Bretagne,FRA,40,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Bretagne,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.44438955,-0.00150335,-0.1376715,FRA,0.9808292,40,3,0,0,0,0.2261917,0,0,0,0,0,1,2,0,1.098612,0,0,0,1,1,1,1,0
2020-03-08,Bretagne,FRA,59,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Bretagne,0,NA,19,2.944439,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.00116618,-0.00150335,0.19205237,FRA,0.8649974,59,3,0,0,0,0.2261917,0,0,0,0,0,1,2,0,1.098612,0,0,0,1,1,1,1,0
2020-03-11,Bretagne,FRA,94,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Bretagne,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.55941565,-0.00150335,0.1852439,FRA,0.2623641,94,4,0,0,0,0.2261917,0,0,0.5,0.5,0,1,2,0.3239372,1.386294,0,0,0,1,1,1,1,1
2020-03-12,Bretagne,FRA,117,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Bretagne,0,NA,23,3.135494,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.0182944,-0.00150335,-0.08428533,FRA,0.570545,117,7,0,0,0,0.2261917,0,0,0.5,0.5,0,1,2,0.3239372,1.94591,0.5596157,0,0,1,1,1,1,1
2020-03-13,Bretagne,FRA,157,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Bretagne,0,NA,40,3.688879,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.0237453,-0.00150335,-0.05940533,FRA,0.5533853,157,8,0,0,0,0.2261917,0,0,0.5,0.5,0,1,2,0.3239372,2.079442,0.1335315,0,0,1,1,1,1,1
2020-03-15,Bretagne,FRA,207,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Bretagne,0,NA,25,3.218876,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.25049901,-0.00150335,0.19205237,FRA,0,207,23,0,0,0,0.2261917,0,0,0.5,0.5,1,1,2,0.3239372,3.135494,0.427444,1,1,1,1,1,1,1
2020-03-16,Bretagne,FRA,233,NA,NA,NA,NA,NA,NA,3340379,NA,NA,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Bretagne,0,NA,26,3.258096,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.57929116,-0.00150335,-0.13628425,FRA,0.0392206,233,37,0,0,0,0.2261917,0,0,0.5,0.5,1,1,2,1,3.610918,0.4754236,0,1,1,1,1,1,1
2020-03-18,Bretagne,FRA,273,NA,NA,NA,NA,NA,NA,3340379,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Bretagne,0,NA,26,3.258096,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.05741178,-0.00150335,0.1852439,FRA,0.6190391,273,71,1,0.33,0.33,0.2261917,1,1,1,1,1,1,2,1,4.26268,0.2196288,0,1,1,1,1,1,1
2020-03-20,Bretagne,FRA,346,NA,NA,NA,NA,NA,NA,3340379,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Bretagne,0,NA,49,3.89182,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.28196473,-0.00150335,-0.05940533,FRA,0.7137663,346,112,1,0.33,0.33,0.2261917,1,1,1,1,1,1,2,1,4.7184990000000004,0.1541505,0,1,1,1,1,1,1
2020-03-22,Bretagne,FRA,397,NA,NA,NA,NA,NA,NA,3340379,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Bretagne,0,NA,38,3.637586,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.38937753,-0.00150335,0.19205237,FRA,1.072637,397,157,1,0.33,0.33,0.2261917,1,1,1,1,1,1,2,1,5.056246,0.1362648,0,1,1,1,1,1,1
2020-03-23,Bretagne,FRA,490,NA,NA,NA,NA,NA,NA,3340379,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Bretagne,0,NA,93,4.532599,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.48905939,-0.00150335,-0.13628425,FRA,0.8950133,490,193,1,1,1,0.2261917,1,1,1,1,1,1,2,1,5.26269,0.2064443,0,1,1,1,1,1,1
2020-03-25,Bretagne,FRA,603,NA,NA,NA,NA,NA,NA,3340379,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Bretagne,0,NA,77,4.343805,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.03280424,-0.00150335,0.1852439,FRA,0.7602863,603,273,1,1,1,0.2261917,1,1,1,1,1,1,2,1,5.609472,0.1801262,0,1,1,1,1,1,1
2020-03-10,Centre,FRA,18,NA,NA,NA,NA,NA,NA,2559073,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Centre,0,NA,1,0,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.74947963,-0.02478948,-0.04142641,FRA,0,18,3,0,0,0,0,0,0,0,0,0,1,1000,0.3949575,1.098612,0.4054651,0,0,1,1,0,1,1
2020-03-11,Centre,FRA,20,NA,NA,NA,NA,NA,NA,2559073,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Centre,0,NA,2,0.6931472,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.22525799,-0.02478948,0.1852439,FRA,0.6931472,20,3,0,0,0,0,0,0,0.5,0.5,0,1,1000,0.3949575,1.098612,0,0,0,1,1,0,1,1
2020-03-12,Centre,FRA,30,NA,NA,NA,NA,NA,NA,2559073,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Centre,0,NA,10,2.302585,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.95335036,-0.02478948,-0.08428533,FRA,1.609438,30,4,0,0,0,0,0,0,0.5,0.5,0,1,1000,0.5107822,1.386294,0.2876821,0,0,1,1,0,1,1
2020-03-14,Centre,FRA,54,NA,NA,NA,NA,NA,NA,2559073,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Centre,0,NA,21,3.044523,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,1.4586983,-0.02478948,-0.1376715,FRA,1.94591,54,7,0,0,0,0,0,0,0.5,0.5,0,1,100,0.5107822,1.94591,0.3364722,0,0,1,1,1,1,1
2020-03-16,Centre,FRA,90,NA,NA,NA,NA,NA,NA,2559073,NA,NA,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Centre,0,NA,19,2.944439,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.484,-0.02478948,-0.13628425,FRA,0.1112256,90,18,0,0,0,0,0,0,0.5,0.5,1,1,100,1,2.890372,0.4054651,0,1,1,1,1,1,1
2020-03-18,Centre,FRA,128,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Centre,0,NA,25,3.218876,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,7.6189e-4,-0.02478948,0.1852439,FRA,0.6539266,128,33,1,0.33,0.33,0,1,1,1,1,1,1,2,1,3.496508,0.1643031,0,1,1,1,1,1,1
2020-03-19,Centre,FRA,157,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Centre,0,NA,29,3.367296,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.23521563,-0.02478948,-0.08428533,FRA,0.1484199,157,46,1,0.33,0.33,0,1,1,1,1,1,1,2,1,3.828641,0.3321338,0,1,1,1,1,1,1
2020-03-20,Centre,FRA,219,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Centre,0,NA,62,4.127134,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.3513231,-0.02478948,-0.05940533,FRA,0.7598386,219,62,1,0.33,0.33,0,1,1,1,1,1,1,2,1,4.127134,0.2984929,0,1,1,1,1,1,1
2020-03-22,Centre,FRA,291,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Centre,0,NA,37,3.610918,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.60440354,-0.02478948,0.19205237,FRA,0.0555696,291,92,1,0.33,0.33,0,1,1,1,1,1,1,2,1,4.521789,0.1523409,0,1,1,1,1,1,1
2020-03-23,Centre,FRA,361,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Centre,0,NA,70,4.248495,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.25490947,-0.02478948,-0.13628425,FRA,0.6375773,361,114,1,1,1,0,1,1,1,1,1,1,2,1,4.736198,0.2144098,0,1,1,1,1,1,1
2020-03-24,Centre,FRA,450,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,Centre,0,NA,89,4.488636,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.23738426,-0.02478948,-0.04142641,FRA,0.2401414,450,128,1,1,1,0,1,1,1,1,1,1,2,1,4.85203,0.1158319,0,1,1,1,1,1,1
2020-03-25,Centre,FRA,561,NA,NA,NA,NA,NA,NA,2559073,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Centre,0,NA,111,4.70953,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.48330211,-0.02478948,0.1852439,FRA,0.2208939,561,141,1,1,1,0,1,1,1,1,1,1,2,1,4.94876,0.0967298,0,1,1,1,1,1,1
2020-03-12,Corse,FRA,64,NA,NA,NA,NA,NA,NA,344679,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Corse,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.09769086,-0.10415566,-0.08428533,FRA,0.3677247,64,166,0.471224,0,0,0,1,0.471224,0.5,0.5,0,1,1000,0.471224,5.111988,0.1703453,0,0,1,1,0,1,1
2020-03-13,Corse,FRA,85,NA,NA,NA,NA,NA,NA,344679,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Corse,0,NA,21,3.044523,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.10476726,-0.10415566,-0.05940533,FRA,0.4795732,85,204,0.471224,0,0,0,1,0.471224,0.5,0.5,0,1,100,0.471224,5.31812,0.2061324,0,0,1,1,1,1,1
2020-03-14,Corse,FRA,106,NA,NA,NA,NA,NA,NA,344679,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Corse,0,NA,21,3.044523,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.29653982,-0.10415566,-0.1376715,FRA,0,106,224,0.471224,0,0,0,1,0.471224,0.5,0.5,0,1,100,0.471224,5.411646,0.0935259,0,0,1,1,1,1,1
2020-03-16,Corse,FRA,126,NA,NA,NA,NA,NA,NA,344679,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Corse,0,NA,11,2.397895,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,-0.20634585,-0.10415566,-0.13628425,FRA,0.2006707,126,294,0.471224,0,0,0,1,0.471224,0.5,0.5,1,1,100,1,5.68358,0.1267519,0,1,1,1,1,1,1
2020-03-17,Corse,FRA,145,NA,NA,NA,NA,NA,NA,344679,NA,NA,1,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Corse,0,NA,19,2.944439,NA,NA,NA,0,0,0,0,0.61896929999999994,NA,0,0,0,0,0.19941537,-0.10415566,-0.04142641,FRA,0.5465436,145,327,1,0.33,0.33,0,1,1,1,1,1,1,2,1,5.78996,0.1063805,0,1,1,1,1,1,1
